ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-05-18,779.6773783294913,523.7611407507547,904.8376282500819,779.6773783294913,779.6773783294913,-68.8880994053575,-68.8880994053575,-68.8880994053575,27.862117029865782,27.862117029865782,27.862117029865782,-96.7502164352233,-96.7502164352233,-96.7502164352233,0.0,0.0,0.0,710.7892789241338
2023-05-20,779.7916007831587,492.5026501844113,869.9446397173765,779.7916007831587,779.7916007831587,-112.1846114131803,-112.1846114131803,-112.1846114131803,-22.5506258483506,-22.5506258483506,-22.5506258483506,-89.63398556482969,-89.63398556482969,-89.63398556482969,0.0,0.0,0.0,667.6069893699785
2023-05-21,779.8487120099925,163.0239144583717,551.537120089215,779.8487120099925,779.8487120099925,-423.83870928047196,-423.83870928047196,-423.83870928047196,-338.30017236256424,-338.30017236256424,-338.30017236256424,-85.53853691790773,-85.53853691790773,-85.53853691790773,0.0,0.0,0.0,356.0100027295205
2023-05-22,779.9058232368262,646.3846447223923,1024.6175897342075,779.9058232368262,779.9058232368262,56.047041568367455,56.047041568367455,56.047041568367455,137.16212050935832,137.16212050935832,137.16212050935832,-81.11507894099087,-81.11507894099087,-81.11507894099087,0.0,0.0,0.0,835.9528648051937
2023-05-23,779.96293446366,617.3743859334488,1014.4162110964987,779.96293446366,779.96293446366,24.567537391271724,24.567537391271724,24.567537391271724,100.95735954774712,100.95735954774712,100.95735954774712,-76.38982215647538,-76.38982215647538,-76.38982215647538,0.0,0.0,0.0,804.5304718549316
2023-05-24,780.0200456904937,599.2283644848504,968.4864560585384,780.0200456904937,780.0200456904937,7.897537778346261,7.897537778346261,7.897537778346261,79.28833281375074,79.28833281375074,79.28833281375074,-71.39079503540448,-71.39079503540448,-71.39079503540448,0.0,0.0,0.0,787.91758346884
2023-05-25,780.0771569173273,560.6146623973018,935.0463477416482,780.0771569173273,780.0771569173273,-38.284847197068096,-38.284847197068096,-38.284847197068096,27.862117030118565,27.862117030118565,27.862117030118565,-66.14696422718666,-66.14696422718666,-66.14696422718666,0.0,0.0,0.0,741.7923097202593
2023-05-26,780.1342681441611,540.7136019817497,919.3633585636808,780.1342681441611,780.1342681441611,-45.10649517571776,-45.10649517571776,-45.10649517571776,15.580868309989205,15.580868309989205,15.580868309989205,-60.68736348570697,-60.68736348570697,-60.68736348570697,0.0,0.0,0.0,735.0277729684433
2023-05-27,780.1913793709948,512.0234744737857,884.6559133549545,780.1913793709948,780.1913793709948,-77.59088454515889,-77.59088454515889,-77.59088454515889,-22.550625848432325,-22.550625848432325,-22.550625848432325,-55.04025869672656,-55.04025869672656,-55.04025869672656,0.0,0.0,0.0,702.6004948258359
2023-05-28,780.2484905978285,206.4524994861892,579.8586142080118,780.2484905978285,780.2484905978285,-387.5325471609837,-387.5325471609837,-387.5325471609837,-338.30017236262563,-338.30017236262563,-338.30017236262563,-49.232374798358066,-49.232374798358066,-49.232374798358066,0.0,0.0,0.0,392.71594343684484
2023-05-29,780.3056018246623,686.6817112917702,1073.5603101069526,780.3056018246623,780.3056018246623,93.87391249499764,93.87391249499764,93.87391249499764,137.16212050978163,137.16212050978163,137.16212050978163,-43.28820801478397,-43.28820801478397,-43.28820801478397,0.0,0.0,0.0,874.1795143196599
2023-05-30,780.362713051496,648.0760406048838,1033.0391111961906,780.362713051496,780.362713051496,63.727915769249215,63.727915769249215,63.727915769249215,100.9573595485847,100.9573595485847,100.9573595485847,-37.22944377933547,-37.22944377933547,-37.22944377933547,0.0,0.0,0.0,844.0906288207452
2023-05-31,780.4198242783298,626.8509380963466,1002.7238827102623,780.4198242783298,780.4198242783298,48.21383570827478,48.21383570827478,48.21383570827478,79.2883328140595,79.2883328140595,79.2883328140595,-31.07449710578472,-31.07449710578472,-31.07449710578472,0.0,0.0,0.0,828.6336599866046
2023-06-01,780.4769355051635,604.185177083602,978.4419350701032,780.4769355051635,780.4769355051635,3.023928935898888,3.023928935898888,3.023928935898888,27.862117029551,27.862117029551,27.862117029551,-24.83818809365211,-24.83818809365211,-24.83818809365211,0.0,0.0,0.0,783.5008644410624
2023-06-02,780.5340467319973,583.4654477043288,966.5636979819797,780.5340467319973,780.5340467319973,-2.9506925421722316,-2.9506925421722316,-2.9506925421722316,15.580868309786183,15.580868309786183,15.580868309786183,-18.53156085195841,-18.53156085195841,-18.53156085195841,0.0,0.0,0.0,777.5833541898251
2023-06-03,780.591157958831,558.8196345059612,940.9039245385167,780.591157958831,780.591157958831,-34.71247538342887,-34.71247538342887,-34.71247538342887,-22.5506258485141,-22.5506258485141,-22.5506258485141,-12.16184953491476,-12.16184953491476,-12.16184953491476,0.0,0.0,0.0,745.8786825754021
2023-06-04,780.6482691856647,245.67862557694042,618.6055777859331,780.6482691856647,780.6482691856647,-344.0327629048406,-344.0327629048406,-344.0327629048406,-338.30017236246795,-338.30017236246795,-338.30017236246795,-5.73259054237268,-5.73259054237268,-5.73259054237268,0.0,0.0,0.0,436.61550628082415
2023-06-05,780.7053804124985,732.0465764425023,1112.962828376521,780.7053804124985,780.7053804124985,137.9182451227226,137.9182451227226,137.9182451227226,137.16212050994935,137.16212050994935,137.16212050994935,0.7561246127732393,0.7561246127732393,0.7561246127732393,0.0,0.0,0.0,918.6236255352211
2023-06-06,780.7624916393322,688.4263654082764,1078.1897303341984,780.7624916393322,780.7624916393322,108.26462514018012,108.26462514018012,108.26462514018012,100.95735954811384,100.95735954811384,100.95735954811384,7.30726559206625,7.30726559206625,7.30726559206625,0.0,0.0,0.0,889.0271167795123
2023-06-07,780.819602866166,693.5181895841727,1060.0672936738695,780.819602866166,780.819602866166,93.21469527912149,93.21469527912149,93.21469527912149,79.28833281377638,79.28833281377638,79.28833281377638,13.926362465345104,13.926362465345104,13.926362465345104,0.0,0.0,0.0,874.0342981452875
